131000:134:0,0,021,080,043,0,0,0,0,0,0,0,0,0,0,0:132,132,132,115,043,0,0,0,0,0,0,0,0,0,0,0
140000:051:061,094,080,043,0,0,0,0,0,0,0,0,0,0,0,0:227,191,115,043,0,0,0,0,0,0,0,0,0,0,0,0
200003:037:403,455,228,246,245,222,156,090,078,038,021,005,0,0,0,0:921,852,752,687,580,453,308,210,133,058,025,005,0,0,0,0
200012:125:403,162,228,179,107,066,038,021,005,0,0,0,0,0,0,0:727,545,480,339,201,120,058,025,005,0,0,0,0,0,0,0
200021:125:403,162,228,179,107,066,038,021,005,0,0,0,0,0,0,0:727,545,480,339,201,120,058,025,005,0,0,0,0,0,0,0
200030:051:403,455,224,231,224,179,128,079,073,038,021,005,0,0,0,0:898,807,702,621,507,382,262,191,128,058,025,005,0,0,0,0
200102:125:455,074,175,175,025,128,021,021,021,0,005,0,0,0,0,0:693,480,433,326,183,161,058,043,025,005,005,0,0,0,0,0
200111:296:162,074,021,021,005,0,0,0,0,0,0,0,0,0,0,0:262,106,043,025,005,0,0,0,0,0,0,0,0,0,0,0
200120:134:455,069,162,162,021,128,021,021,021,0,005,0,0,0,0,0:667,455,405,309,179,161,058,043,025,005,005,0,0,0,0,0
200201:125:074,175,175,025,128,021,021,021,0,005,0,0,0,0,0,0:480,433,326,183,161,058,043,025,005,005,0,0,0,0,0,0
200210:134:069,162,162,021,128,021,021,021,0,005,0,0,0,0,0,0:455,405,309,179,161,058,043,025,005,005,0,0,0,0,0,0
200300:051:282,282,021,331,021,080,080,0,043,0,0,0,0,0,0,0:665,572,435,421,191,176,115,043,043,0,0,0,0,0,0,0
201002:125:167,162,090,179,090,061,025,021,021,005,0,0,0,0,0,0:545,476,385,326,186,120,063,043,025,005,0,0,0,0,0,0
201011:296:167,0,090,0,021,0,005,0,0,0,0,0,0,0,0,0:262,101,101,025,025,005,005,0,0,0,0,0,0,0,0,0
201020:134:162,162,069,179,069,061,021,021,021,005,0,0,0,0,0,0:519,455,364,309,161,115,058,043,025,005,0,0,0,0,0,0
201101:296:162,0,021,069,0,021,0,0,005,0,0,0,0,0,0,0:257,101,101,083,025,025,005,005,005,0,0,0,0,0,0,0
201110:301:162,0,021,069,0,021,0,0,005,0,0,0,0,0,0,0:257,101,101,083,025,025,005,005,005,0,0,0,0,0,0,0
201200:134:0,021,293,0,080,0,0,043,0,0,0,0,0,0,0,0:364,364,348,115,115,043,043,043,0,0,0,0,0,0,0,0
202001:125:090,179,090,061,025,021,021,005,0,0,0,0,0,0,0,0:385,326,186,120,063,043,025,005,0,0,0,0,0,0,0,0
202010:134:069,179,069,061,021,021,021,005,0,0,0,0,0,0,0,0:364,309,161,115,058,043,025,005,0,0,0,0,0,0,0,0
202100:134:021,293,0,080,0,0,043,0,0,0,0,0,0,0,0,0:364,348,115,115,043,043,043,0,0,0,0,0,0,0,0,0
203000:051:293,061,080,021,080,043,0,0,0,0,0,0,0,0,0,0:421,227,191,132,115,043,0,0,0,0,0,0,0,0,0,0
210002:125:162,224,167,090,038,066,038,021,005,0,0,0,0,0,0,0:545,480,344,216,154,120,058,025,005,0,0,0,0,0,0,0
210011:296:162,069,005,021,021,005,0,0,0,0,0,0,0,0,0,0:262,106,048,043,025,005,0,0,0,0,0,0,0,0,0,0
210020:134:162,224,162,069,021,061,038,021,005,0,0,0,0,0,0,0:519,455,309,179,132,115,058,025,005,0,0,0,0,0,0,0
210101:296:162,005,069,021,0,021,0,005,0,0,0,0,0,0,0,0:262,106,101,043,025,025,005,005,0,0,0,0,0,0,0,0
210110:301:162,0,069,021,0,021,0,005,0,0,0,0,0,0,0,0:257,101,101,043,025,025,005,005,0,0,0,0,0,0,0,0
210200:134:0,293,021,0,080,0,043,0,0,0,0,0,0,0,0,0:364,364,132,115,115,043,043,0,0,0,0,0,0,0,0,0
211001:296:162,069,0,005,021,021,005,0,0,0,0,0,0,0,0,0:262,106,048,048,043,025,005,0,0,0,0,0,0,0,0,0
211010:301:162,069,0,0,021,021,005,0,0,0,0,0,0,0,0,0:257,101,043,043,043,025,005,0,0,0,0,0,0,0,0,0
211100:301:293,0,0,0,0,043,0,0,0,0,0,0,0,0,0,0:313,043,043,043,043,043,0,0,0,0,0,0,0,0,0,0
212000:134:0,0,021,080,043,0,0,0,0,0,0,0,0,0,0,0:132,132,132,115,043,0,0,0,0,0,0,0,0,0,0,0
220001:125:090,038,066,038,021,005,0,0,0,0,0,0,0,0,0,0:216,154,120,058,025,005,0,0,0,0,0,0,0,0,0,0
220010:134:069,021,061,038,021,005,0,0,0,0,0,0,0,0,0,0:179,132,115,058,025,005,0,0,0,0,0,0,0,0,0,0
220100:134:021,0,080,0,043,0,0,0,0,0,0,0,0,0,0,0:132,115,115,043,043,0,0,0,0,0,0,0,0,0,0,0
221000:134:0,021,080,043,0,0,0,0,0,0,0,0,0,0,0,0:132,132,115,043,0,0,0,0,0,0,0,0,0,0,0,0
230000:051:094,080,043,0,0,0,0,0,0,0,0,0,0,0,0,0:191,115,043,0,0,0,0,0,0,0,0,0,0,0,0,0
300002:037:245,222,156,090,078,038,021,005,0,0,0,0,0,0,0,0:580,453,308,210,133,058,025,005,0,0,0,0,0,0,0,0
300011:125:107,066,038,021,005,0,0,0,0,0,0,0,0,0,0,0:201,120,058,025,005,0,0,0,0,0,0,0,0,0,0,0
300020:051:224,179,128,079,073,038,021,005,0,0,0,0,0,0,0,0:507,382,262,191,128,058,025,005,0,0,0,0,0,0,0,0
300101:125:025,128,021,021,021,0,005,0,0,0,0,0,0,0,0,0:183,161,058,043,025,005,005,0,0,0,0,0,0,0,0,0
300110:134:021,128,021,021,021,0,005,0,0,0,0,0,0,0,0,0:179,161,058,043,025,005,005,0,0,0,0,0,0,0,0,0
300200:051:331,021,080,080,0,043,0,0,0,0,0,0,0,0,0,0:421,191,176,115,043,043,0,0,0,0,0,0,0,0,0,0
301001:125:090,061,025,021,021,005,0,0,0,0,0,0,0,0,0,0:186,120,063,043,025,005,0,0,0,0,0,0,0,0,0,0
301010:134:069,061,021,021,021,005,0,0,0,0,0,0,0,0,0,0:161,115,058,043,025,005,0,0,0,0,0,0,0,0,0,0
301100:134:0,080,0,0,043,0,0,0,0,0,0,0,0,0,0,0:115,115,043,043,043,0,0,0,0,0,0,0,0,0,0,0
302000:051:080,021,080,043,0,0,0,0,0,0,0,0,0,0,0,0:191,132,115,043,0,0,0,0,0,0,0,0,0,0,0,0
310001:125:038,066,038,021,005,0,0,0,0,0,0,0,0,0,0,0:154,120,058,025,005,0,0,0,0,0,0,0,0,0,0,0
310010:134:021,061,038,021,005,0,0,0,0,0,0,0,0,0,0,0:132,115,058,025,005,0,0,0,0,0,0,0,0,0,0,0
310100:134:0,080,0,043,0,0,0,0,0,0,0,0,0,0,0,0:115,115,043,043,0,0,0,0,0,0,0,0,0,0,0,0
311000:134:021,080,043,0,0,0,0,0,0,0,0,0,0,0,0,0:132,115,043,0,0,0,0,0,0,0,0,0,0,0,0,0
320000:051:080,043,0,0,0,0,0,0,0,0,0,0,0,0,0,0:115,043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400001:037:078,038,021,005,0,0,0,0,0,0,0,0,0,0,0,0:133,058,025,005,0,0,0,0,0,0,0,0,0,0,0,0
400010:051:073,038,021,005,0,0,0,0,0,0,0,0,0,0,0,0:128,058,025,005,0,0,0,0,0,0,0,0,0,0,0,0
400100:051:080,0,043,0,0,0,0,0,0,0,0,0,0,0,0,0:115,043,043,0,0,0,0,0,0,0,0,0,0,0,0,0
401000:051:080,043,0,0,0,0,0,0,0,0,0,0,0,0,0,0:115,043,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410000:051:043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0:043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
000006:028:0,0,0,0,0,0,0,0,0,1,278,306,343,370,370,157:1,1,1,1,1,1,1,1,1,1,972,954,889,806,667,481
000015:111:0,0,0,0,0,0,0,0,0,1,278,306,343,370,130,111:1,1,1,1,1,1,1,1,1,1,889,833,722,565,343,213
000024:111:0,0,0,0,0,0,0,0,0,1,278,306,343,370,130,111:1,1,1,1,1,1,1,1,1,1,889,833,722,565,343,213
000033:111:0,0,0,0,0,0,0,0,0,1,278,306,343,370,130,111:1,1,1,1,1,1,1,1,1,1,889,833,722,565,343,213
000042:111:0,0,0,0,0,0,0,0,0,1,278,306,343,370,130,111:1,1,1,1,1,1,1,1,1,1,889,833,722,565,343,213
000051:111:0,0,0,0,0,0,0,0,0,1,278,306,343,370,130,111:1,1,1,1,1,1,1,1,1,1,889,833,722,565,343,213
000060:139:0,0,0,0,0,0,0,0,0,1,278,278,278,278,278,083:1,1,1,1,1,1,1,1,1,1,861,815,722,583,398,306
000105:111:0,0,0,0,0,0,0,0,1,278,306,343,111,343,111,083:1,1,1,1,1,1,1,1,1,889,833,722,565,481,278,185
000114:250:0,0,0,0,0,0,0,0,1,278,306,343,111,083,028,0:1,1,1,1,1,1,1,1,1,750,639,463,213,111,028,0
000123:250:0,0,0,0,0,0,0,0,1,278,306,343,111,083,028,0:1,1,1,1,1,1,1,1,1,750,639,463,213,111,028,0
000132:250:0,0,0,0,0,0,0,0,1,278,306,343,111,083,028,0:1,1,1,1,1,1,1,1,1,750,639,463,213,111,028,0
000141:250:0,0,0,0,0,0,0,0,1,278,306,343,111,083,028,0:1,1,1,1,1,1,1,1,1,750,639,463,213,111,028,0
000150:194:0,0,0,0,0,0,0,0,1,278,278,278,0,278,083,083:1,1,1,1,1,1,1,1,1,806,713,574,389,389,250,185
000204:111:0,0,0,0,0,0,0,1,278,306,343,111,343,111,083,083:1,1,1,1,1,1,1,1,889,833,722,565,481,278,185,111
000213:250:0,0,0,0,0,0,0,1,278,306,343,111,083,028,0,0:1,1,1,1,1,1,1,1,750,639,463,213,111,028,0,0
000222:250:0,0,0,0,0,0,0,1,278,306,343,111,083,028,0,0:1,1,1,1,1,1,1,1,750,639,463,213,111,028,0,0
000231:250:0,0,0,0,0,0,0,1,278,306,343,111,083,028,0,0:1,1,1,1,1,1,1,1,750,639,463,213,111,028,0,0
000240:194:0,0,0,0,0,0,0,1,278,278,278,0,278,083,083,083:1,1,1,1,1,1,1,1,806,713,574,389,389,250,185,111
000303:111:0,0,0,0,0,0,1,278,306,343,111,343,111,083,083,0:1,1,1,1,1,1,1,889,833,722,565,481,278,185,111,028
000312:250:0,0,0,0,0,0,1,278,306,343,111,083,028,0,0,0:1,1,1,1,1,1,1,750,639,463,213,111,028,0,0,0
000321:250:0,0,0,0,0,0,1,278,306,343,111,083,028,0,0,0:1,1,1,1,1,1,1,750,639,463,213,111,028,0,0,0
000330:194:0,0,0,0,0,0,1,278,278,278,0,278,083,083,083,0:1,1,1,1,1,1,1,806,713,574,389,389,250,185,111,028
000402:111:0,0,0,0,0,1,278,306,343,111,343,111,083,083,0,028:1,1,1,1,1,1,889,833,722,565,481,278,185,111,028,028
000411:250:0,0,0,0,0,1,278,306,343,111,083,028,0,0,0,0:1,1,1,1,1,1,750,639,463,213,111,028,0,0,0,0
000420:194:0,0,0,0,0,1,278,278,278,0,278,083,083,083,0,028:1,1,1,1,1,1,806,713,574,389,389,250,185,111,028,028
000501:111:0,0,0,0,1,278,306,343,111,343,111,083,083,0,028,0:1,1,1,1,1,889,833,722,565,481,278,185,111,028,028,0
000510:194:0,0,0,0,1,278,278,278,0,278,083,083,083,0,028,0:1,1,1,1,1,806,713,574,389,389,250,185,111,028,028,0
000600:139:0,0,0,1,278,278,278,0,500,083,083,083,0,111,0,0:1,1,1,1,861,815,722,583,583,306,250,185,111,111,0,0
001005:111:0,0,0,0,0,0,0,1,278,306,083,306,343,130,083,028:1,1,1,1,1,1,1,1,889,833,722,676,537,343,213,139
001014:250:0,0,0,0,0,0,0,1,278,306,083,306,083,083,0,028:1,1,1,1,1,1,1,1,750,639,463,398,185,111,028,028
001023:250:0,0,0,0,0,0,0,1,278,306,083,306,083,083,0,028:1,1,1,1,1,1,1,1,750,639,463,398,185,111,028,028
001032:250:0,0,0,0,0,0,0,1,278,306,083,306,083,083,0,028:1,1,1,1,1,1,1,1,750,639,463,398,185,111,028,028
001041:250:0,0,0,0,0,0,0,1,278,306,083,306,083,083,0,028:1,1,1,1,1,1,1,1,750,639,463,398,185,111,028,028
001050:194:0,0,0,0,0,0,0,1,278,278,0,278,278,083,083,0:1,1,1,1,1,1,1,1,806,713,574,574,389,250,185,111
001104:250:0,0,0,0,0,0,1,278,306,083,028,278,083,083,0,0:1,1,1,1,1,1,1,750,639,463,398,370,185,111,028,028
001113:444:0,0,0,0,0,0,1,278,306,083,028,0,0,0,0,0:1,1,1,1,1,1,1,556,370,111,028,0,0,0,0,0
001122:444:0,0,0,0,0,0,1,278,306,083,028,0,0,0,0,0:1,1,1,1,1,1,1,556,370,111,028,0,0,0,0,0
001131:444:0,0,0,0,0,0,1,278,306,083,028,0,0,0,0,0:1,1,1,1,1,1,1,556,370,111,028,0,0,0,0,0
001140:306:0,0,0,0,0,0,1,278,278,0,0,278,083,083,0,0:1,1,1,1,1,1,1,694,556,370,370,370,185,111,028,028
001203:250:0,0,0,0,0,1,278,306,083,028,278,083,083,0,0,028:1,1,1,1,1,1,750,639,463,398,370,185,111,028,028,028
001212:444:0,0,0,0,0,1,278,306,083,028,0,0,0,0,0,0:1,1,1,1,1,1,556,370,111,028,0,0,0,0,0,0
001221:444:0,0,0,0,0,1,278,306,083,028,0,0,0,0,0,0:1,1,1,1,1,1,556,370,111,028,0,0,0,0,0,0
001230:306:0,0,0,0,0,1,278,278,0,0,278,083,083,0,0,028:1,1,1,1,1,1,694,556,370,370,370,185,111,028,028,028
001302:250:0,0,0,0,1,278,306,083,028,278,083,083,0,0,028,0:1,1,1,1,1,750,639,463,398,370,185,111,028,028,028,0
001311:444:0,0,0,0,1,278,306,083,028,0,0,0,0,0,0,0:1,1,1,1,1,556,370,111,028,0,0,0,0,0,0,0
001320:306:0,0,0,0,1,278,278,0,0,278,083,083,0,0,028,0:1,1,1,1,1,694,556,370,370,370,185,111,028,028,028,0
001401:250:0,0,0,1,278,306,083,028,278,083,083,0,0,028,0,0:1,1,1,1,750,639,463,398,370,185,111,028,028,028,0,0
001410:306:0,0,0,1,278,278,0,0,278,083,083,0,0,028,0,0:1,1,1,1,694,556,370,370,370,185,111,028,028,028,0,0
001500:194:0,0,1,278,278,0,0,500,083,083,0,0,111,0,0,0:1,1,1,806,713,574,574,574,250,185,111,111,111,0,0,0
002004:111:0,0,0,0,0,1,278,306,083,306,343,130,083,028,083,028:1,1,1,1,1,1,889,833,722,676,537,343,213,139,111,028
002013:250:0,0,0,0,0,1,278,306,083,306,083,083,0,028,0,0:1,1,1,1,1,1,750,639,463,398,185,111,028,028,0,0
002022:250:0,0,0,0,0,1,278,306,083,306,083,083,0,028,0,0:1,1,1,1,1,1,750,639,463,398,185,111,028,028,0,0
002031:250:0,0,0,0,0,1,278,306,083,306,083,083,0,028,0,0:1,1,1,1,1,1,750,639,463,398,185,111,028,028,0,0
002040:194:0,0,0,0,0,1,278,278,0,278,278,083,083,0,083,028:1,1,1,1,1,1,806,713,574,574,389,250,185,111,111,028
002103:250:0,0,0,0,1,278,306,083,028,278,083,083,0,0,028,0:1,1,1,1,1,750,639,463,398,370,185,111,028,028,028,0
002112:444:0,0,0,0,1,278,306,083,028,0,0,0,0,0,0,0:1,1,1,1,1,556,370,111,028,0,0,0,0,0,0,0
002121:444:0,0,0,0,1,278,306,083,028,0,0,0,0,0,0,0:1,1,1,1,1,556,370,111,028,0,0,0,0,0,0,0
002130:306:0,0,0,0,1,278,278,0,0,278,083,083,0,0,028,0:1,1,1,1,1,694,556,370,370,370,185,111,028,028,028,0
002202:250:0,0,0,1,278,306,083,028,278,083,083,0,0,028,0,0:1,1,1,1,750,639,463,398,370,185,111,028,028,028,0,0
002211:444:0,0,0,1,278,306,083,028,0,0,0,0,0,0,0,0:1,1,1,1,556,370,111,028,0,0,0,0,0,0,0,0
002220:306:0,0,0,1,278,278,0,0,278,083,083,0,0,028,0,0:1,1,1,1,694,556,370,370,370,185,111,028,028,028,0,0
002301:250:0,0,1,278,306,083,028,278,083,083,0,0,028,0,0,0:1,1,1,750,639,463,398,370,185,111,028,028,028,0,0,0
002310:306:0,0,1,278,278,0,0,278,083,083,0,0,028,0,0,0:1,1,1,694,556,370,370,370,185,111,028,028,028,0,0,0
002400:194:0,1,278,278,0,0,500,083,083,0,0,111,0,0,0,0:1,1,806,713,574,574,574,250,185,111,111,111,0,0,0,0
003003:111:0,0,0,1,278,306,083,306,343,130,083,028,083,028,0,0:1,1,1,1,889,833,722,676,537,343,213,139,111,028,0,0
003012:250:0,0,0,1,278,306,083,306,083,083,0,028,0,0,0,0:1,1,1,1,750,639,463,398,185,111,028,028,0,0,0,0
003021:250:0,0,0,1,278,306,083,306,083,083,0,028,0,0,0,0:1,1,1,1,750,639,463,398,185,111,028,028,0,0,0,0
003030:194:0,0,0,1,278,278,0,278,278,083,083,0,083,028,0,0:1,1,1,1,806,713,574,574,389,250,185,111,111,028,0,0
003102:250:0,0,1,278,306,083,028,278,083,083,0,0,028,0,0,0:1,1,1,750,639,463,398,370,185,111,028,028,028,0,0,0
003111:444:0,0,1,278,306,083,028,0,0,0,0,0,0,0,0,0:1,1,1,556,370,111,028,0,0,0,0,0,0,0,0,0
003120:306:0,0,1,278,278,0,0,278,083,083,0,0,028,0,0,0:1,1,1,694,556,370,370,370,185,111,028,028,028,0,0,0
003201:250:0,1,278,306,083,028,278,083,083,0,0,028,0,0,0,0:1,1,750,639,463,398,370,185,111,028,028,028,0,0,0,0
003210:306:0,1,278,278,0,0,278,083,083,0,0,028,0,0,0,0:1,1,694,556,370,370,370,185,111,028,028,028,0,0,0,0
003300:194:1,278,278,0,0,500,083,083,0,0,111,0,0,0,0,0:1,806,713,574,574,574,250,185,111,111,111,0,0,0,0,0
004002:111:0,1,278,306,083,306,343,130,083,028,083,028,0,0,0,0:1,1,889,833,722,676,537,343,213,139,111,028,0,0,0,0
004011:250:0,1,278,306,083,306,083,083,0,028,0,0,0,0,0,0:1,1,750,639,463,398,185,111,028,028,0,0,0,0,0,0
004020:194:0,1,278,278,0,278,278,083,083,0,083,028,0,0,0,0:1,1,806,713,574,574,389,250,185,111,111,028,0,0,0,0
004101:250:1,278,306,083,028,278,083,083,0,0,028,0,0,0,0,0:1,750,639,463,398,370,185,111,028,028,028,0,0,0,0,0
004110:306:1,278,278,0,0,278,083,083,0,0,028,0,0,0,0,0:1,694,556,370,370,370,185,111,028,028,028,0,0,0,0,0
004200:194:278,278,0,0,500,083,083,0,0,111,0,0,0,0,0,0:806,713,574,574,574,250,185,111,111,111,0,0,0,0,0,0
005001:111:278,306,083,306,343,130,083,028,083,028,0,0,0,0,0,0:889,833,722,676,537,343,213,139,111,028,0,0,0,0,0,0
005010:194:278,278,0,278,278,083,083,0,083,028,0,0,0,0,0,0:806,713,574,574,389,250,185,111,111,028,0,0,0,0,0,0
005100:194:278,0,0,500,083,083,0,0,111,0,0,0,0,0,0,0:713,574,574,574,250,185,111,111,111,0,0,0,0,0,0,0
006000:139:0,278,500,083,083,0,083,111,0,0,0,0,0,0,0,0:722,722,583,306,250,185,185,111,0,0,0,0,0,0,0,0
010005:111:0,0,0,0,0,0,1,278,028,278,343,343,111,083,111,083:1,1,1,1,1,1,1,889,833,806,722,565,370,278,213,111
010014:250:0,0,0,0,0,0,1,278,028,278,343,083,028,083,028,0:1,1,1,1,1,1,1,750,639,611,463,213,139,111,028,0
010023:250:0,0,0,0,0,0,1,278,028,278,343,083,028,083,028,0:1,1,1,1,1,1,1,750,639,611,463,213,139,111,028,0
010032:250:0,0,0,0,0,0,1,278,028,278,343,083,028,083,028,0:1,1,1,1,1,1,1,750,639,611,463,213,139,111,028,0
010041:250:0,0,0,0,0,0,1,278,028,278,343,083,028,083,028,0:1,1,1,1,1,1,1,750,639,611,463,213,139,111,028,0
010050:194:0,0,0,0,0,0,1,278,0,278,278,278,083,0,083,083:1,1,1,1,1,1,1,806,713,713,574,389,250,185,185,111
010104:250:0,0,0,0,0,1,278,028,278,083,278,111,0,083,0,028:1,1,1,1,1,1,750,639,611,463,398,213,111,111,028,028
010113:444:0,0,0,0,0,1,278,028,278,083,0,028,0,0,0,0:1,1,1,1,1,1,556,370,343,111,028,028,0,0,0,0
010122:444:0,0,0,0,0,1,278,028,278,083,0,028,0,0,0,0:1,1,1,1,1,1,556,370,343,111,028,028,0,0,0,0
010131:444:0,0,0,0,0,1,278,028,278,083,0,028,0,0,0,0:1,1,1,1,1,1,556,370,343,111,028,028,0,0,0,0
010140:306:0,0,0,0,0,1,278,0,278,0,278,083,0,083,0,028:1,1,1,1,1,1,694,556,556,370,370,185,111,111,028,028
010203:250:0,0,0,0,1,278,028,278,083,278,111,0,083,0,028,0:1,1,1,1,1,750,639,611,463,398,213,111,111,028,028,0
010212:444:0,0,0,0,1,278,028,278,083,0,028,0,0,0,0,0:1,1,1,1,1,556,370,343,111,028,028,0,0,0,0,0
010221:444:0,0,0,0,1,278,028,278,083,0,028,0,0,0,0,0:1,1,1,1,1,556,370,343,111,028,028,0,0,0,0,0
010230:306:0,0,0,0,1,278,0,278,0,278,083,0,083,0,028,0:1,1,1,1,1,694,556,556,370,370,185,111,111,028,028,0
010302:250:0,0,0,1,278,028,278,083,278,111,0,083,0,028,0,0:1,1,1,1,750,639,611,463,398,213,111,111,028,028,0,0
010311:444:0,0,0,1,278,028,278,083,0,028,0,0,0,0,0,0:1,1,1,1,556,370,343,111,028,028,0,0,0,0,0,0
010320:306:0,0,0,1,278,0,278,0,278,083,0,083,0,028,0,0:1,1,1,1,694,556,556,370,370,185,111,111,028,028,0,0
010401:250:0,0,1,278,028,278,083,278,111,0,083,0,028,0,0,0:1,1,1,750,639,611,463,398,213,111,111,028,028,0,0,0
010410:306:0,0,1,278,0,278,0,278,083,0,083,0,028,0,0,0:1,1,1,694,556,556,370,370,185,111,111,028,028,0,0,0
010500:194:0,1,278,0,278,0,500,083,0,083,0,111,0,0,0,0:1,1,806,713,713,574,574,250,185,185,111,111,0,0,0,0
011004:250:0,0,0,0,1,278,028,0,278,343,083,0,028,083,028,0:1,1,1,1,1,750,639,611,611,463,213,139,139,111,028,0
011013:444:0,0,0,0,1,278,028,0,278,083,0,0,028,0,0,0:1,1,1,1,1,556,370,343,343,111,028,028,028,0,0,0
011022:444:0,0,0,0,1,278,028,0,278,083,0,0,028,0,0,0:1,1,1,1,1,556,370,343,343,111,028,028,028,0,0,0
011031:444:0,0,0,0,1,278,028,0,278,083,0,0,028,0,0,0:1,1,1,1,1,556,370,343,343,111,028,028,028,0,0,0
011040:306:0,0,0,0,1,278,0,0,278,278,083,0,0,083,028,0:1,1,1,1,1,694,556,556,556,370,185,111,111,111,028,0
011103:444:0,0,0,1,278,028,0,0,278,083,0,0,0,028,0,0:1,1,1,1,556,370,343,343,343,111,028,028,028,028,0,0
011112:694:0,0,0,1,278,028,0,0,0,0,0,0,0,0,0,0:1,1,1,1,306,028,0,0,0,0,0,0,0,0,0,0
011121:694:0,0,0,1,278,028,0,0,0,0,0,0,0,0,0,0:1,1,1,1,306,028,0,0,0,0,0,0,0,0,0,0
011130:472:0,0,0,1,278,0,0,0,278,083,0,0,0,028,0,0:1,1,1,1,528,343,343,343,343,111,028,028,028,028,0,0
011202:444:0,0,1,278,028,0,0,278,083,0,0,0,028,0,0,0:1,1,1,556,370,343,343,343,111,028,028,028,028,0,0,0
011211:694:0,0,1,278,028,0,0,0,0,0,0,0,0,0,0,0:1,1,1,306,028,0,0,0,0,0,0,0,0,0,0,0
011220:472:0,0,1,278,0,0,0,278,083,0,0,0,028,0,0,0:1,1,1,528,343,343,343,343,111,028,028,028,028,0,0,0
011301:444:0,1,278,028,0,0,278,083,0,0,0,028,0,0,0,0:1,1,556,370,343,343,343,111,028,028,028,028,0,0,0,0
011310:472:0,1,278,0,0,0,278,083,0,0,0,028,0,0,0,0:1,1,528,343,343,343,343,111,028,028,028,028,0,0,0,0
011400:306:1,278,0,0,0,500,083,0,0,0,111,0,0,0,0,0:1,694,556,556,556,556,185,111,111,111,111,0,0,0,0,0
012003:250:0,0,1,278,028,0,278,343,083,0,028,083,028,0,0,0:1,1,1,750,639,611,611,463,213,139,139,111,028,0,0,0
012012:444:0,0,1,278,028,0,278,083,0,0,028,0,0,0,0,0:1,1,1,556,370,343,343,111,028,028,028,0,0,0,0,0
012021:444:0,0,1,278,028,0,278,083,0,0,028,0,0,0,0,0:1,1,1,556,370,343,343,111,028,028,028,0,0,0,0,0
012030:306:0,0,1,278,0,0,278,278,083,0,0,083,028,0,0,0:1,1,1,694,556,556,556,370,185,111,111,111,028,0,0,0
012102:444:0,1,278,028,0,0,278,083,0,0,0,028,0,0,0,0:1,1,556,370,343,343,343,111,028,028,028,028,0,0,0,0
012111:694:0,1,278,028,0,0,0,0,0,0,0,0,0,0,0,0:1,1,306,028,0,0,0,0,0,0,0,0,0,0,0,0
012120:472:0,1,278,0,0,0,278,083,0,0,0,028,0,0,0,0:1,1,528,343,343,343,343,111,028,028,028,028,0,0,0,0
012201:444:1,278,028,0,0,278,083,0,0,0,028,0,0,0,0,0:1,556,370,343,343,343,111,028,028,028,028,0,0,0,0,0
012210:472:1,278,0,0,0,278,083,0,0,0,028,0,0,0,0,0:1,528,343,343,343,343,111,028,028,028,028,0,0,0,0,0
012300:306:278,0,0,0,500,083,0,0,0,111,0,0,0,0,0,0:694,556,556,556,556,185,111,111,111,111,0,0,0,0,0,0
013002:250:1,278,028,0,278,343,083,0,028,083,028,0,0,0,0,0:1,750,639,611,611,463,213,139,139,111,028,0,0,0,0,0
013011:444:1,278,028,0,278,083,0,0,028,0,0,0,0,0,0,0:1,556,370,343,343,111,028,028,028,0,0,0,0,0,0,0
013020:306:1,278,0,0,278,278,083,0,0,083,028,0,0,0,0,0:1,694,556,556,556,370,185,111,111,111,028,0,0,0,0,0
013101:444:278,028,0,0,278,083,0,0,0,028,0,0,0,0,0,0:556,370,343,343,343,111,028,028,028,028,0,0,0,0,0,0
013110:472:278,0,0,0,278,083,0,0,0,028,0,0,0,0,0,0:528,343,343,343,343,111,028,028,028,028,0,0,0,0,0,0
013200:306:0,0,0,500,083,0,0,0,111,0,0,0,0,0,0,0:556,556,556,556,185,111,111,111,111,0,0,0,0,0,0,0
014001:250:028,0,278,343,083,0,028,083,028,0,0,0,0,0,0,0:639,611,611,463,213,139,139,111,028,0,0,0,0,0,0,0
014010:306:0,0,278,278,083,0,0,083,028,0,0,0,0,0,0,0:556,556,556,370,185,111,111,111,028,0,0,0,0,0,0,0
014100:306:0,0,500,083,0,0,0,111,0,0,0,0,0,0,0,0:556,556,556,185,111,111,111,111,0,0,0,0,0,0,0,0
015000:194:278,500,083,0,0,083,111,0,0,0,0,0,0,0,0,0:713,574,250,185,185,185,111,0,0,0,0,0,0,0,0,0
020004:111:0,0,0,1,278,028,278,343,343,111,083,111,083,028,0,0:1,1,1,1,889,833,806,722,565,370,278,213,111,028,0,0
020013:250:0,0,0,1,278,028,278,343,083,028,083,028,0,0,0,0:1,1,1,1,750,639,611,463,213,139,111,028,0,0,0,0
020022:250:0,0,0,1,278,028,278,343,083,028,083,028,0,0,0,0:1,1,1,1,750,639,611,463,213,139,111,028,0,0,0,0
020031:250:0,0,0,1,278,028,278,343,083,028,083,028,0,0,0,0:1,1,1,1,750,639,611,463,213,139,111,028,0,0,0,0
020040:194:0,0,0,1,278,0,278,278,278,083,0,083,083,028,0,0:1,1,1,1,806,713,713,574,389,250,185,185,111,028,0,0
